latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
20.56239,78.93146,245.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),wind_direction_10m (°),wind_gusts_10m (km/h),surface_pressure (hPa),precipitation (mm)
2022-10-16T01:00,24.1,88,0.40,96,14.4,982.0,0.40
2022-10-16T02:00,23.3,93,2.70,41,18.0,981.5,2.70
2022-10-16T03:00,23.0,95,1.00,127,13.7,982.0,1.00
2022-10-16T04:00,23.1,96,0.50,80,11.9,982.2,0.50
2022-10-16T05:00,22.9,92,0.80,56,13.0,983.2,0.80
2022-10-16T06:00,23.2,90,0.20,40,22.0,983.9,0.20
2022-10-16T07:00,23.8,89,0.10,35,19.8,984.9,0.10
2022-10-16T08:00,24.9,84,0.00,59,25.9,985.5,0.00
2022-10-16T09:00,26.2,80,0.10,75,26.6,986.1,0.10
2022-10-16T10:00,26.8,78,0.20,76,24.5,985.9,0.20
2022-10-16T11:00,27.5,74,0.20,80,21.6,985.1,0.20
2022-10-16T12:00,28.6,73,0.10,77,22.0,984.2,0.10
2022-10-16T13:00,29.3,69,0.10,77,20.5,983.1,0.10
2022-10-16T14:00,28.5,71,0.00,77,18.7,982.2,0.00
2022-10-16T15:00,28.7,71,0.00,27,12.2,982.0,0.00
2022-10-16T16:00,28.0,74,0.20,21,14.0,982.3,0.20
2022-10-16T17:00,26.9,83,0.10,16,11.9,982.9,0.10
2022-10-16T18:00,25.8,88,0.00,17,13.0,983.7,0.00
2022-10-16T19:00,25.3,90,0.00,30,9.4,984.7,0.00
2022-10-16T20:00,24.7,92,0.00,39,9.4,985.1,0.00
2022-10-16T21:00,24.2,94,0.00,63,7.2,985.5,0.00
2022-10-16T22:00,24.1,94,0.10,29,7.2,985.5,0.10
2022-10-16T23:00,23.8,95,0.00,18,9.4,985.3,0.00
2022-10-17T00:00,23.4,96,0.10,50,10.1,985.1,0.10
2022-10-17T01:00,23.2,97,0.10,12,6.5,984.3,0.10
2022-10-17T02:00,23.3,96,0.00,24,7.2,984.0,0.00
2022-10-17T03:00,23.0,97,0.00,32,7.2,984.1,0.00
2022-10-17T04:00,22.8,98,0.00,48,7.2,984.1,0.00
2022-10-17T05:00,23.2,98,0.00,47,8.3,985.0,0.00
2022-10-17T06:00,24.1,96,0.00,36,6.8,985.7,0.00
2022-10-17T07:00,25.3,91,0.00,29,9.7,986.4,0.00
2022-10-17T08:00,26.8,85,0.00,39,13.3,986.9,0.00
2022-10-17T09:00,28.3,78,0.00,62,16.2,987.0,0.00
2022-10-17T10:00,29.2,73,0.20,81,18.0,986.6,0.20
2022-10-17T11:00,29.9,71,0.10,76,19.1,985.9,0.10
2022-10-17T12:00,30.3,71,0.10,83,19.1,984.8,0.10
2022-10-17T13:00,30.6,69,0.10,102,16.9,983.5,0.10
2022-10-17T14:00,30.7,65,0.00,90,15.8,982.6,0.00
2022-10-17T15:00,29.2,72,0.10,3,21.6,981.9,0.10
2022-10-17T16:00,27.2,82,0.00,31,29.9,982.4,0.00
2022-10-17T17:00,25.8,85,0.00,61,19.1,983.0,0.00
2022-10-17T18:00,25.1,88,0.00,18,23.0,983.9,0.00
2022-10-17T19:00,24.4,90,0.00,4,17.6,984.7,0.00
2022-10-17T20:00,24.0,91,0.00,343,9.0,985.2,0.00
2022-10-17T21:00,23.6,92,0.00,345,7.9,985.3,0.00
2022-10-17T22:00,23.4,94,0.00,14,7.2,985.1,0.00
2022-10-17T23:00,23.1,96,0.00,12,6.8,985.0,0.00
2022-10-18T00:00,22.9,97,0.00,4,7.2,984.6,0.00
2022-10-18T01:00,22.9,98,0.00,12,7.2,983.9,0.00
2022-10-18T02:00,22.8,98,0.00,340,6.5,983.2,0.00
2022-10-18T03:00,22.6,99,0.00,355,6.1,983.0,0.00
2022-10-18T04:00,22.5,99,0.00,4,6.5,983.0,0.00
2022-10-18T05:00,23.2,98,0.00,23,6.8,984.3,0.00
2022-10-18T06:00,23.0,96,3.40,278,5.4,985.4,3.40
2022-10-18T07:00,23.8,93,0.10,72,7.9,985.5,0.10
2022-10-18T08:00,25.3,88,0.00,104,9.4,986.1,0.00
2022-10-18T09:00,26.8,80,0.00,63,13.0,986.7,0.00
2022-10-18T10:00,27.5,79,0.10,27,13.0,986.2,0.10
2022-10-18T11:00,28.9,72,0.20,346,12.2,985.3,0.20
2022-10-18T12:00,26.2,80,5.50,11,22.0,984.2,5.50
2022-10-18T13:00,26.0,84,2.00,306,23.8,982.8,2.00
2022-10-18T14:00,26.9,82,0.00,346,16.9,982.3,0.00
2022-10-18T15:00,27.6,79,0.10,338,15.5,982.2,0.10
2022-10-18T16:00,27.5,79,0.10,331,12.2,982.1,0.10
2022-10-18T17:00,27.0,82,0.90,331,11.2,982.2,0.90
2022-10-18T18:00,26.1,84,0.00,344,9.7,982.5,0.00
2022-10-18T19:00,25.3,89,0.00,4,10.4,983.4,0.00
2022-10-18T20:00,24.8,91,0.00,29,10.4,983.9,0.00
2022-10-18T21:00,24.1,94,0.00,57,11.2,984.2,0.00
2022-10-18T22:00,24.5,90,0.00,41,6.8,984.2,0.00
2022-10-18T23:00,23.9,94,0.00,24,4.7,983.9,0.00
2022-10-19T00:00,23.3,97,0.00,24,5.8,983.2,0.00
2022-10-19T01:00,23.1,97,0.00,315,5.4,982.5,0.00
2022-10-19T02:00,22.6,96,5.80,282,18.0,982.8,5.80
2022-10-19T03:00,22.8,97,0.20,18,14.0,981.9,0.20
2022-10-19T04:00,22.7,98,0.00,336,7.6,982.4,0.00
2022-10-19T05:00,22.0,97,0.00,329,11.9,983.8,0.00
2022-10-19T06:00,22.9,92,0.10,36,19.8,984.1,0.10
2022-10-19T07:00,23.6,89,0.10,153,13.7,985.4,0.10
2022-10-19T08:00,24.6,86,0.20,101,11.5,985.7,0.20
2022-10-19T09:00,26.0,81,0.00,45,10.4,986.1,0.00
2022-10-19T10:00,27.4,76,0.00,76,13.3,985.8,0.00
2022-10-19T11:00,28.5,73,0.00,58,15.1,985.0,0.00
2022-10-19T12:00,29.1,71,0.00,41,15.1,983.8,0.00
2022-10-19T13:00,29.5,70,0.10,45,16.2,982.8,0.10
2022-10-19T14:00,29.7,68,0.00,48,16.2,982.0,0.00
2022-10-19T15:00,29.1,69,0.00,33,16.2,981.3,0.00
2022-10-19T16:00,28.9,69,0.00,52,16.2,981.4,0.00
2022-10-19T17:00,28.0,76,0.00,94,17.3,981.4,0.00
2022-10-19T18:00,26.4,83,0.00,98,9.4,982.1,0.00
2022-10-19T19:00,25.4,88,0.00,102,8.3,982.9,0.00
2022-10-19T20:00,25.4,85,0.00,81,9.0,983.5,0.00
2022-10-19T21:00,24.8,88,0.00,72,7.9,984.0,0.00
2022-10-19T22:00,24.3,90,0.00,90,8.6,983.7,0.00
2022-10-19T23:00,24.0,91,0.00,87,9.0,983.4,0.00
2022-10-20T00:00,23.9,91,0.00,93,10.1,983.2,0.00
2022-10-20T01:00,23.5,92,0.00,48,10.1,983.0,0.00
2022-10-20T02:00,23.1,92,0.30,24,8.6,982.9,0.30
2022-10-20T03:00,22.8,95,0.30,58,6.8,983.3,0.30
2022-10-20T04:00,22.9,95,0.00,41,6.8,983.5,0.00
2022-10-20T05:00,23.3,94,0.00,51,9.4,983.9,0.00
2022-10-20T06:00,23.5,95,0.00,122,8.6,985.2,0.00
2022-10-20T07:00,24.6,89,0.00,93,13.7,986.4,0.00
2022-10-20T08:00,26.0,84,0.00,75,19.4,986.7,0.00
2022-10-20T09:00,27.5,77,0.00,82,22.0,987.0,0.00
2022-10-20T10:00,28.6,71,0.00,81,22.7,986.7,0.00
2022-10-20T11:00,29.3,68,0.00,75,21.6,986.0,0.00
2022-10-20T12:00,29.7,67,0.00,67,21.2,984.7,0.00
2022-10-20T13:00,30.0,65,0.00,61,20.9,983.7,0.00
2022-10-20T14:00,30.0,64,0.00,47,20.2,982.9,0.00
2022-10-20T15:00,29.8,58,0.00,42,20.9,982.4,0.00
2022-10-20T16:00,29.3,62,0.00,50,20.5,982.5,0.00
2022-10-20T17:00,27.3,79,0.00,94,14.0,982.9,0.00
2022-10-20T18:00,25.6,85,0.00,108,8.6,983.6,0.00
2022-10-20T19:00,24.7,88,0.00,54,9.0,984.5,0.00
2022-10-20T20:00,24.2,87,0.00,77,9.7,985.5,0.00
2022-10-20T21:00,23.7,88,0.00,85,9.4,986.1,0.00
2022-10-20T22:00,23.2,90,0.00,67,9.7,986.1,0.00
2022-10-20T23:00,22.9,91,0.00,79,9.0,986.1,0.00
2022-10-21T00:00,22.6,90,0.00,77,9.4,985.5,0.00
2022-10-21T01:00,22.5,87,0.00,77,12.2,985.1,0.00
2022-10-21T02:00,22.1,86,0.00,73,13.0,984.6,0.00
2022-10-21T03:00,21.7,85,0.00,62,12.2,984.6,0.00
2022-10-21T04:00,21.4,83,0.00,56,12.6,985.0,0.00
2022-10-21T05:00,21.3,84,0.00,59,12.6,985.8,0.00
2022-10-21T06:00,21.9,81,0.00,59,15.5,986.6,0.00
2022-10-21T07:00,23.1,78,0.00,56,15.1,987.7,0.00
2022-10-21T08:00,24.7,72,0.00,58,18.4,988.4,0.00
2022-10-21T09:00,26.6,65,0.00,68,20.2,988.8,0.00
2022-10-21T10:00,28.2,55,0.00,78,24.1,988.6,0.00
2022-10-21T11:00,29.1,48,0.00,85,26.6,987.8,0.00
2022-10-21T12:00,29.7,43,0.00,82,26.6,986.8,0.00
2022-10-21T13:00,29.9,40,0.00,76,25.9,985.9,0.00
2022-10-21T14:00,30.1,39,0.00,71,23.8,985.2,0.00
2022-10-21T15:00,29.9,41,0.00,63,20.9,985.0,0.00
2022-10-21T16:00,28.7,51,0.00,47,16.9,985.0,0.00
2022-10-21T17:00,26.0,67,0.00,41,13.3,985.2,0.00
2022-10-21T18:00,24.4,68,0.00,43,10.4,985.7,0.00
2022-10-21T19:00,23.1,73,0.00,50,11.2,986.4,0.00
2022-10-21T20:00,22.3,78,0.00,59,11.5,987.2,0.00
2022-10-21T21:00,21.9,79,0.00,81,11.5,987.6,0.00
2022-10-21T22:00,21.9,74,0.00,103,12.2,987.8,0.00
2022-10-21T23:00,20.2,81,0.00,77,12.2,987.3,0.00
2022-10-22T00:00,19.6,83,0.00,19,11.2,986.9,0.00
2022-10-22T01:00,18.7,87,0.00,22,10.4,986.3,0.00
2022-10-22T02:00,18.9,85,0.00,16,11.9,986.3,0.00
2022-10-22T03:00,18.8,83,0.00,21,13.3,986.5,0.00
2022-10-22T04:00,18.4,83,0.00,18,13.0,986.7,0.00
2022-10-22T05:00,18.7,83,0.00,25,12.6,987.4,0.00
2022-10-22T06:00,19.5,79,0.00,24,13.3,988.3,0.00
2022-10-22T07:00,21.0,79,0.00,20,16.2,989.2,0.00
2022-10-22T08:00,23.2,72,0.00,16,17.3,989.9,0.00
2022-10-22T09:00,25.6,66,0.00,20,18.7,990.0,0.00
2022-10-22T10:00,27.5,60,0.00,28,21.2,990.0,0.00
2022-10-22T11:00,28.9,51,0.00,39,24.5,988.9,0.00
2022-10-22T12:00,29.7,44,0.00,40,27.0,987.8,0.00
2022-10-22T13:00,30.1,39,0.00,41,28.4,986.6,0.00
2022-10-22T14:00,30.0,38,0.00,42,28.8,985.6,0.00
2022-10-22T15:00,29.5,43,0.00,41,28.8,985.2,0.00
2022-10-22T16:00,28.3,51,0.00,52,23.4,985.2,0.00
2022-10-22T17:00,25.0,68,0.00,62,14.8,985.0,0.00
2022-10-22T18:00,23.5,68,0.00,70,13.0,985.3,0.00
2022-10-22T19:00,24.3,62,0.00,69,13.0,986.1,0.00
2022-10-22T20:00,22.4,73,0.00,30,9.0,986.8,0.00
2022-10-22T21:00,22.2,74,0.00,21,9.0,987.3,0.00
2022-10-22T22:00,22.0,73,0.00,3,11.5,987.4,0.00
2022-10-22T23:00,21.0,74,0.00,9,10.8,987.2,0.00
2022-10-23T00:00,20.3,74,0.00,12,11.5,986.4,0.00
2022-10-23T01:00,20.1,72,0.00,5,12.6,985.8,0.00
2022-10-23T02:00,19.8,72,0.00,5,13.7,985.3,0.00
2022-10-23T03:00,19.2,73,0.00,7,13.7,985.2,0.00
2022-10-23T04:00,18.5,76,0.00,19,13.3,985.1,0.00
2022-10-23T05:00,18.0,80,0.00,24,12.2,985.5,0.00
2022-10-23T06:00,19.1,78,0.00,14,11.9,986.2,0.00
2022-10-23T07:00,20.9,76,0.00,7,15.1,987.2,0.00
2022-10-23T08:00,23.2,71,0.00,11,16.6,987.9,0.00
2022-10-23T09:00,25.7,65,0.00,15,18.7,988.3,0.00
2022-10-23T10:00,27.7,58,0.00,18,22.3,988.2,0.00
2022-10-23T11:00,29.0,48,0.00,29,27.0,987.2,0.00
2022-10-23T12:00,29.8,36,0.00,35,32.8,985.8,0.00
2022-10-23T13:00,30.1,35,0.00,35,33.5,984.6,0.00
2022-10-23T14:00,29.9,38,0.00,27,32.8,983.7,0.00
2022-10-23T15:00,29.6,40,0.00,22,30.2,983.1,0.00
2022-10-23T16:00,28.2,48,0.00,19,22.7,983.0,0.00
2022-10-23T17:00,24.7,67,0.00,41,14.8,983.1,0.00
2022-10-23T18:00,23.0,69,0.00,34,12.2,983.5,0.00
2022-10-23T19:00,22.2,69,0.00,9,12.2,984.1,0.00
2022-10-23T20:00,21.9,71,0.00,360,11.9,984.4,0.00
2022-10-23T21:00,21.1,74,0.00,5,11.9,984.5,0.00
2022-10-23T22:00,20.4,77,0.00,8,11.5,984.1,0.00
2022-10-23T23:00,19.4,81,0.00,8,10.8,983.6,0.00
2022-10-24T00:00,19.3,79,0.00,8,11.2,983.2,0.00
2022-10-24T01:00,19.3,76,0.00,358,13.7,982.5,0.00
2022-10-24T02:00,18.9,74,0.00,360,13.7,981.8,0.00
2022-10-24T03:00,18.5,75,0.00,5,13.7,981.5,0.00
2022-10-24T04:00,18.1,76,0.00,11,12.6,981.8,0.00
2022-10-24T05:00,18.2,78,0.00,28,12.2,982.5,0.00
2022-10-24T06:00,18.9,77,0.00,11,12.2,983.2,0.00
2022-10-24T07:00,20.5,75,0.00,339,16.6,984.2,0.00
2022-10-24T08:00,22.9,68,0.00,344,16.9,984.9,0.00
2022-10-24T09:00,25.5,61,0.00,355,18.4,985.0,0.00
2022-10-24T10:00,27.7,49,0.00,357,24.1,984.6,0.00
2022-10-24T11:00,28.7,38,0.00,350,28.4,983.5,0.00
2022-10-24T12:00,29.2,37,0.00,348,28.4,982.3,0.00
2022-10-24T13:00,29.6,37,0.00,350,27.4,981.1,0.00
2022-10-24T14:00,29.9,36,0.00,355,24.8,980.2,0.00
2022-10-24T15:00,29.7,39,0.00,11,21.6,979.9,0.00
2022-10-24T16:00,28.3,52,0.00,53,16.2,979.9,0.00
2022-10-24T17:00,24.8,62,0.00,82,12.6,980.1,0.00
2022-10-24T18:00,23.4,64,0.00,115,11.9,980.6,0.00
2022-10-24T19:00,22.0,70,0.00,200,8.3,981.3,0.00
2022-10-24T20:00,20.7,76,0.00,243,9.4,981.9,0.00
2022-10-24T21:00,20.4,75,0.00,292,10.4,982.3,0.00
2022-10-24T22:00,19.3,80,0.00,289,10.1,982.4,0.00
2022-10-24T23:00,18.7,81,0.00,332,10.4,982.0,0.00
2022-10-25T00:00,18.2,80,0.00,7,10.8,981.6,0.00
2022-10-25T01:00,17.4,83,0.00,36,11.5,980.9,0.00
2022-10-25T02:00,18.5,75,0.00,335,11.9,980.5,0.00
2022-10-25T03:00,16.4,84,0.00,288,8.3,980.5,0.00
2022-10-25T04:00,15.6,88,0.00,305,10.1,980.3,0.00
2022-10-25T05:00,15.8,86,0.00,313,10.1,981.0,0.00
2022-10-25T06:00,16.7,83,0.00,295,9.0,982.1,0.00
2022-10-25T07:00,19.3,73,0.00,300,11.9,982.9,0.00
2022-10-25T08:00,22.1,69,0.00,300,11.5,983.9,0.00
2022-10-25T09:00,24.9,63,0.00,300,11.9,984.6,0.00
2022-10-25T10:00,27.3,54,0.00,302,14.4,984.8,0.00
2022-10-25T11:00,28.9,45,0.00,290,15.5,984.0,0.00
2022-10-25T12:00,29.7,38,0.00,300,15.5,982.9,0.00
2022-10-25T13:00,30.1,37,0.00,318,14.8,982.3,0.00
2022-10-25T14:00,30.0,37,0.00,327,15.1,981.7,0.00
2022-10-25T15:00,29.9,36,0.00,315,14.4,981.7,0.00
2022-10-25T16:00,28.7,50,0.00,131,7.9,981.8,0.00
2022-10-25T17:00,25.7,57,0.00,120,13.7,981.8,0.00
2022-10-25T18:00,23.6,63,0.00,141,11.5,982.1,0.00
2022-10-25T19:00,22.4,70,0.00,208,9.7,982.8,0.00
2022-10-25T20:00,20.7,81,0.00,239,10.1,983.8,0.00
2022-10-25T21:00,22.4,68,0.00,37,10.4,984.5,0.00
2022-10-25T22:00,20.3,80,0.00,39,5.4,984.4,0.00
2022-10-25T23:00,18.9,87,0.00,32,10.4,984.3,0.00
2022-10-26T00:00,18.5,86,0.00,31,11.2,983.9,0.00
2022-10-26T01:00,18.2,79,0.00,19,11.2,983.6,0.00
2022-10-26T02:00,17.3,81,0.00,21,11.5,983.1,0.00
2022-10-26T03:00,16.7,85,0.00,32,11.9,982.9,0.00
2022-10-26T04:00,16.4,86,0.00,349,11.9,983.4,0.00
2022-10-26T05:00,16.3,88,0.00,343,10.1,984.4,0.00
2022-10-26T06:00,17.3,86,0.00,11,9.0,985.5,0.00
2022-10-26T07:00,19.8,79,0.00,23,11.5,986.6,0.00
2022-10-26T08:00,22.4,73,0.00,27,12.2,987.6,0.00
2022-10-26T09:00,24.9,64,0.00,21,12.6,988.0,0.00
2022-10-26T10:00,26.8,58,0.00,34,12.2,987.8,0.00
2022-10-26T11:00,28.4,53,0.00,90,11.2,987.0,0.00
2022-10-26T12:00,29.4,44,0.00,77,13.0,985.9,0.00
2022-10-26T13:00,29.7,42,0.00,68,16.2,985.2,0.00
2022-10-26T14:00,29.8,42,0.00,85,16.2,984.6,0.00
2022-10-26T15:00,29.8,42,0.00,135,12.6,984.1,0.00
2022-10-26T16:00,29.2,52,0.00,150,9.7,984.2,0.00
2022-10-26T17:00,25.6,66,0.00,173,6.8,984.3,0.00
2022-10-26T18:00,27.0,50,0.00,158,11.2,985.2,0.00
2022-10-26T19:00,25.6,55,0.00,49,4.3,985.8,0.00
2022-10-26T20:00,24.2,61,0.00,124,4.3,985.9,0.00
2022-10-26T21:00,21.2,78,0.00,115,7.6,985.7,0.00
2022-10-26T22:00,20.2,81,0.00,97,9.4,985.6,0.00
2022-10-26T23:00,19.6,82,0.00,105,11.5,985.1,0.00
2022-10-27T00:00,20.8,72,0.00,151,11.5,984.8,0.00
2022-10-27T01:00,18.8,81,0.00,291,8.3,984.4,0.00
2022-10-27T02:00,19.3,79,0.00,321,8.3,984.1,0.00
2022-10-27T03:00,17.3,89,0.00,4,6.1,983.7,0.00
2022-10-27T04:00,16.8,92,0.00,32,8.6,984.1,0.00
2022-10-27T05:00,16.7,93,0.00,45,9.4,985.2,0.00
2022-10-27T06:00,17.6,93,0.00,34,6.8,986.0,0.00
2022-10-27T07:00,20.4,83,0.00,24,9.7,987.0,0.00
2022-10-27T08:00,23.6,70,0.00,349,9.7,987.6,0.00
2022-10-27T09:00,26.1,61,0.00,333,11.5,988.1,0.00
2022-10-27T10:00,28.1,51,0.00,315,11.9,987.9,0.00
2022-10-27T11:00,29.4,42,0.00,63,11.5,987.0,0.00
2022-10-27T12:00,29.9,38,0.00,68,16.2,985.9,0.00
2022-10-27T13:00,30.1,38,0.00,86,16.2,984.9,0.00
2022-10-27T14:00,30.2,38,0.00,135,14.4,984.3,0.00
2022-10-27T15:00,30.3,38,0.00,135,12.2,984.0,0.00
2022-10-27T16:00,29.2,50,0.00,99,10.1,984.0,0.00
2022-10-27T17:00,27.4,55,0.00,138,10.1,984.2,0.00
2022-10-27T18:00,25.5,60,0.00,27,5.8,984.8,0.00
2022-10-27T19:00,25.4,54,0.00,54,7.6,985.3,0.00
2022-10-27T20:00,21.5,72,0.00,131,9.4,985.4,0.00
2022-10-27T21:00,21.5,69,0.00,139,13.0,985.7,0.00
2022-10-27T22:00,20.2,73,0.00,184,12.2,985.5,0.00
2022-10-27T23:00,19.6,76,0.00,254,11.9,985.3,0.00
2022-10-28T00:00,19.6,75,0.00,326,9.0,984.9,0.00
2022-10-28T01:00,18.3,83,0.00,352,6.5,984.4,0.00
2022-10-28T02:00,17.9,84,0.00,18,8.6,984.1,0.00
2022-10-28T03:00,17.3,87,0.00,5,9.7,983.8,0.00
2022-10-28T04:00,17.7,83,0.00,34,10.1,984.1,0.00
2022-10-28T05:00,18.0,86,0.00,80,7.6,984.9,0.00
2022-10-28T06:00,19.0,82,0.00,225,6.8,985.8,0.00
2022-10-28T07:00,20.2,81,0.00,321,7.2,986.9,0.00
2022-10-28T08:00,22.6,72,0.00,15,12.2,987.7,0.00
2022-10-28T09:00,25.2,62,0.00,5,13.3,988.2,0.00
2022-10-28T10:00,27.3,53,0.00,349,14.0,987.8,0.00
2022-10-28T11:00,28.8,46,0.00,322,14.4,986.7,0.00
2022-10-28T12:00,29.7,40,0.00,352,15.1,985.6,0.00
2022-10-28T13:00,30.1,38,0.00,15,16.2,984.4,0.00
2022-10-28T14:00,30.3,36,0.00,18,15.5,983.4,0.00
2022-10-28T15:00,30.3,35,0.00,14,14.4,982.8,0.00
2022-10-28T16:00,28.7,46,0.00,11,14.8,982.8,0.00
2022-10-28T17:00,24.7,63,0.00,44,12.6,983.2,0.00
2022-10-28T18:00,23.0,66,0.00,80,12.2,983.6,0.00
2022-10-28T19:00,22.1,68,0.00,96,11.9,984.1,0.00
2022-10-28T20:00,21.6,69,0.00,108,12.2,984.5,0.00
2022-10-28T21:00,22.4,63,0.00,163,9.4,985.0,0.00
2022-10-28T22:00,23.6,55,0.00,173,5.4,985.1,0.00
2022-10-28T23:00,20.2,69,0.00,115,5.4,984.4,0.00
2022-10-29T00:00,20.8,69,0.00,49,7.2,984.1,0.00
2022-10-29T01:00,17.7,84,0.00,332,10.1,983.7,0.00
2022-10-29T02:00,18.4,78,0.00,360,10.4,983.3,0.00
2022-10-29T03:00,18.0,81,0.00,43,7.2,983.3,0.00
2022-10-29T04:00,17.7,83,0.00,342,7.2,983.8,0.00
2022-10-29T05:00,16.5,94,0.00,41,9.4,984.5,0.00
2022-10-29T06:00,17.2,92,0.00,11,9.0,985.5,0.00
2022-10-29T07:00,19.8,81,0.00,7,12.2,986.3,0.00
2022-10-29T08:00,22.7,73,0.00,350,12.2,987.0,0.00
2022-10-29T09:00,25.5,61,0.00,340,13.3,987.4,0.00
2022-10-29T10:00,27.6,52,0.00,330,15.1,987.2,0.00
2022-10-29T11:00,29.1,43,0.00,332,15.8,986.4,0.00
2022-10-29T12:00,29.9,36,0.00,4,15.8,985.5,0.00
2022-10-29T13:00,30.2,35,0.00,34,14.8,984.4,0.00
2022-10-29T14:00,30.5,33,0.00,58,13.3,983.7,0.00
2022-10-29T15:00,30.6,31,0.00,47,11.9,983.2,0.00
2022-10-29T16:00,28.7,42,0.00,39,13.0,983.4,0.00
2022-10-29T17:00,25.6,51,0.00,34,15.1,983.7,0.00
2022-10-29T18:00,24.0,51,0.00,68,15.5,984.2,0.00
2022-10-29T19:00,22.8,56,0.00,90,13.0,984.5,0.00
2022-10-29T20:00,21.9,62,0.00,102,12.6,985.0,0.00
2022-10-29T21:00,20.9,69,0.00,117,11.5,985.0,0.00
2022-10-29T22:00,19.7,77,0.00,118,10.4,984.9,0.00
2022-10-29T23:00,19.1,80,0.00,330,10.8,984.9,0.00
2022-10-30T00:00,18.2,82,0.00,309,10.1,984.7,0.00
2022-10-30T01:00,17.8,83,0.00,351,10.8,984.2,0.00
2022-10-30T02:00,18.0,84,0.00,28,10.8,983.8,0.00
2022-10-30T03:00,17.3,89,0.00,6,10.4,983.5,0.00
2022-10-30T04:00,17.2,87,0.00,6,11.9,983.9,0.00
2022-10-30T05:00,16.7,91,0.00,45,10.4,984.7,0.00
2022-10-30T06:00,17.2,88,0.00,22,9.4,985.6,0.00
2022-10-30T07:00,19.7,77,0.00,16,14.0,986.5,0.00
2022-10-30T08:00,22.4,68,0.00,14,14.4,987.2,0.00
2022-10-30T09:00,25.0,59,0.00,27,15.1,987.8,0.00
2022-10-30T10:00,26.9,54,0.00,29,14.8,987.6,0.00
2022-10-30T11:00,28.3,48,0.00,53,14.0,986.7,0.00
2022-10-30T12:00,29.1,43,0.00,50,16.9,985.6,0.00
2022-10-30T13:00,29.7,40,0.00,35,18.4,984.6,0.00
2022-10-30T14:00,30.1,35,0.00,19,19.8,983.5,0.00
2022-10-30T15:00,29.3,36,0.00,15,24.8,983.6,0.00
2022-10-30T16:00,28.0,48,0.00,13,24.8,983.7,0.00
2022-10-30T17:00,24.5,67,0.00,75,13.0,983.9,0.00
2022-10-30T18:00,23.1,66,0.00,118,10.4,984.6,0.00
2022-10-30T19:00,22.6,66,0.00,114,11.5,984.9,0.00
2022-10-30T20:00,21.8,67,0.00,119,13.0,985.4,0.00
2022-10-30T21:00,20.6,73,0.00,107,11.2,985.7,0.00
2022-10-30T22:00,19.9,77,0.00,94,11.9,985.3,0.00
2022-10-30T23:00,19.9,77,0.00,47,11.2,985.0,0.00
2022-10-31T00:00,18.6,83,0.00,24,9.4,984.4,0.00
2022-10-31T01:00,17.4,89,0.00,7,10.1,983.7,0.00
2022-10-31T02:00,16.7,92,0.00,343,10.4,983.2,0.00
2022-10-31T03:00,16.6,93,0.00,13,9.4,983.4,0.00
2022-10-31T04:00,16.6,92,0.00,6,10.4,983.6,0.00
2022-10-31T05:00,16.9,92,0.00,9,11.2,984.8,0.00
2022-10-31T06:00,17.6,86,0.00,17,12.2,985.8,0.00
2022-10-31T07:00,19.5,80,0.00,15,16.2,986.5,0.00
2022-10-31T08:00,22.1,70,0.00,20,18.4,987.2,0.00
2022-10-31T09:00,24.4,62,0.00,28,19.1,987.4,0.00
2022-10-31T10:00,26.3,56,0.00,41,19.8,987.2,0.00
2022-10-31T11:00,27.7,45,0.00,53,22.0,986.3,0.00
2022-10-31T12:00,28.2,43,0.00,66,22.0,985.3,0.00
2022-10-31T13:00,28.4,42,0.00,72,20.9,984.4,0.00
2022-10-31T14:00,28.5,41,0.00,76,19.4,983.7,0.00
2022-10-31T15:00,28.4,41,0.00,76,17.6,983.6,0.00
2022-10-31T16:00,27.6,48,0.00,82,15.5,983.9,0.00
2022-10-31T17:00,24.5,63,0.00,43,8.6,983.6,0.00
2022-10-31T18:00,23.3,61,0.00,28,11.2,984.7,0.00
2022-10-31T19:00,21.7,64,0.00,28,11.5,985.4,0.00
2022-10-31T20:00,20.5,72,0.00,36,12.2,985.9,0.00
2022-10-31T21:00,20.2,74,0.00,56,11.5,985.8,0.00
2022-10-31T22:00,19.2,81,0.00,49,9.0,985.6,0.00
2022-10-31T23:00,18.6,83,0.00,28,10.8,985.2,0.00
2022-11-01T00:00,18.2,82,0.00,14,10.4,984.6,0.00
2022-11-01T01:00,17.5,85,0.00,20,10.8,983.9,0.00
2022-11-01T02:00,17.2,87,0.00,21,10.8,983.7,0.00
2022-11-01T03:00,17.7,84,0.00,8,12.2,983.9,0.00
2022-11-01T04:00,17.5,82,0.00,22,13.3,984.1,0.00
2022-11-01T05:00,17.3,84,0.00,29,12.6,985.2,0.00
2022-11-01T06:00,17.8,83,0.00,28,12.2,986.4,0.00
2022-11-01T07:00,19.8,78,0.00,21,14.4,987.7,0.00
2022-11-01T08:00,22.2,72,0.00,19,15.8,988.6,0.00
2022-11-01T09:00,24.8,64,0.00,36,16.9,988.8,0.00
2022-11-01T10:00,26.8,56,0.00,57,20.2,988.6,0.00
2022-11-01T11:00,28.1,49,0.00,68,22.3,987.6,0.00
