State,District,Date,Year,Month,Avg_rainfall,Agency_name
Uttar Pradesh,Fatehpur,2024-02-24,2024,02,0.0046544237,NRSC VIC MODEL
Uttar Pradesh,Fatehpur,2024-02-27,2024,02,0.4947043726,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-02-07,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-02-14,2024,02,1.546708428,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-02-17,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-02-23,2024,02,0.1142734763,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-02-27,2024,02,0.2490953444,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-03-06,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-03-12,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-03-17,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-03-23,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-03-29,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-04-02,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-04-03,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-04-04,2024,04,0.0052335534,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-04-12,2024,04,0.0050326646,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-04-19,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-04-20,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-04-27,2024,04,0.0128258862,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-04-29,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-05-02,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-05-13,2024,05,1.1258e-05,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-05-20,2024,05,0.0005849998,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-05-21,2024,05,5.32875e-05,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-05-24,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-05-28,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-05-30,2024,05,0.0087473531,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-06-06,2024,06,0.0016528295,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-06-19,2024,06,1.5849344,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-06-30,2024,06,3.7477878352,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-07-01,2024,07,4.3016215468,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-07-04,2024,07,1.607416122,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-07-05,2024,07,2.7223390801,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-07-09,2024,07,0.0006386397,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-07-19,2024,07,5.4813917486,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-07-20,2024,07,76.5274158901,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-07-24,2024,07,27.8059528464,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-07-25,2024,07,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-07-29,2024,07,0.0791964101,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-07-31,2024,07,0.430477786,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-08-05,2024,08,2.8924065344,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-08-07,2024,08,10.5202393404,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-09-02,2024,09,3.9834797137,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-09-03,2024,09,4.5037683792,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-09-09,2024,09,5.6736298475,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-09-11,2024,09,22.3919408329,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-09-20,2024,09,0.014207336,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-09-26,2024,09,6.0941126549,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-10-04,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-10-21,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-10-30,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-11-03,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-11-10,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-11-11,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-11-18,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-12-01,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-12-09,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-12-14,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-12-15,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-12-17,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-12-18,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-12-23,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-12-25,2024,12,0.4724907569,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-12-26,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-12-27,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hamirpur,2024-12-28,2024,12,3.2318849304,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-01-06,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-01-11,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-01-14,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-01-19,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-02-07,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-02-09,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-02-12,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-02-18,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-02-23,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-02-25,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-02-26,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-02-28,2024,02,0.0062352903,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-03-06,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-03-14,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-03-30,2024,03,0.125763641,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-04-02,2024,04,0.0012428947,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-04-06,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-04-11,2024,04,0.0183133319,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-04-17,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-04-27,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-04-29,2024,04,3.00474e-05,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-05-06,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-05-14,2024,05,0.0162284214,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-05-23,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-05-28,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-06-05,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-06-06,2024,06,7.6804419331,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-06-09,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-06-10,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-06-13,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-06-17,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-06-22,2024,06,0.0047315463,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-06-26,2024,06,0.0469302679,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-06-28,2024,06,7.8839636327,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-06-30,2024,06,39.3767496876,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-07-02,2024,07,3.644085899,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-07-04,2024,07,5.3417969734,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-07-05,2024,07,0.2103239379,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-07-16,2024,07,0.2749326541,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-07-21,2024,07,0.3191141009,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-08-03,2024,08,3.0475929995,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-08-16,2024,08,17.7235075939,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-08-18,2024,08,17.2324751745,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-08-26,2024,08,9.2313861382,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-08-27,2024,08,7.9234894277,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-08-28,2024,08,17.2760345092,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-09-05,2024,09,5.8497196146,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-09-13,2024,09,15.7246073354,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-09-17,2024,09,2.7843897593,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-09-20,2024,09,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-09-23,2024,09,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-09-25,2024,09,5.2283129143,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-09-26,2024,09,14.7443895224,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-10-05,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-10-07,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-10-15,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-10-19,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-10-21,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-10-27,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-11-02,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-11-08,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-11-14,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-11-16,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-11-25,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-11-26,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-11-28,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-12-01,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-12-13,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-12-16,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-12-20,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-12-21,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-12-23,2024,12,0.0004884487,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-12-24,2024,12,0.0121547146,NRSC VIC MODEL
Uttar Pradesh,Hapur,2024-12-31,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-01-05,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-01-07,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-08-28,2024,08,1.6381808193,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-08-31,2024,08,0.382454612,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-09-02,2024,09,0.0970736211,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-09-04,2024,09,0.413510294,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-09-05,2024,09,3.0913509819,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-09-09,2024,09,0.6082342672,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-09-28,2024,09,20.3343258999,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-10-01,2024,10,0.1298405132,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-10-03,2024,10,0.003912334,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-10-07,2024,10,1.5305921145,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-10-12,2024,10,0.1788298984,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-10-26,2024,10,0.083045124,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-10-27,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-10-31,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-11-11,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-11-30,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-12-07,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-12-14,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-12-16,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Varanasi,2024-12-25,2024,12,0.0673753788,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-08-09,2024,08,3.7135669241,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-08-11,2024,08,13.8433352504,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-08-29,2024,08,4.225125806,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-09-02,2024,09,0.8230299271,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-09-09,2024,09,0.6479661053,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-09-27,2024,09,34.6153009953,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-09-30,2024,09,1.7841165165,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-10-03,2024,10,0.0886645117,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-10-06,2024,10,1.1667355468,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-10-08,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-10-14,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-11-05,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-11-14,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-11-17,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-11-20,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-11-22,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-11-27,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-12-05,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-12-20,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-12-24,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Ghazipur,2024-12-26,2024,12,0.029481549,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-01-01,2024,01,0.4985244893,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-01-07,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-01-09,2024,01,7.55876e-05,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-01-13,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-01-22,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-01-28,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-01-30,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-02-12,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-02-22,2024,02,0.0003779382,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-02-28,2024,02,0.0027834066,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-02-29,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-03-02,2024,03,0.4521756326,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-03-03,2024,03,9.7555489996,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-03-11,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-03-12,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-03-13,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-03-16,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-03-21,2024,03,2.04191e-05,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-03-22,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-03-27,2024,03,6.2623e-06,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-03-30,2024,03,0.0132656129,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-04-02,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-04-03,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-04-16,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-04-22,2024,04,0.0325690913,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-04-24,2024,04,9.3935e-06,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-04-29,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-04-30,2024,04,0.0001382168,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-05-03,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-05-11,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-05-17,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-05-23,2024,05,0.000260018,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-05-24,2024,05,2.145e-07,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-05-25,2024,05,1.12443e-05,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-05-29,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-05-31,2024,05,0.1268368382,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-06-02,2024,06,0.099483207,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-06-03,2024,06,0.0277780282,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-06-13,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-06-22,2024,06,0.0186536337,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-06-23,2024,06,9.2494215623,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-06-29,2024,06,36.9618127844,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-07-03,2024,07,18.0511826982,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-07-07,2024,07,98.3015707784,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-07-17,2024,07,0.96653558,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-07-21,2024,07,0.0685420253,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-07-23,2024,07,0.0334883366,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-07-25,2024,07,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-08-02,2024,08,2.9644035543,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-08-24,2024,08,4.6386637405,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-08-25,2024,08,4.3700905725,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-08-27,2024,08,6.1842809807,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-08-28,2024,08,6.514241493,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-08-30,2024,08,0.6739361504,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-09-17,2024,09,9.0768652263,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-09-19,2024,09,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-10-12,2024,10,0.0696775795,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-10-27,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-11-15,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-11-18,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-11-22,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-11-23,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-11-27,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-11-28,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-12-03,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-12-18,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-12-23,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-12-24,2024,12,0.0965036045,NRSC VIC MODEL
Uttar Pradesh,Gonda,2024-12-30,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-01-10,2024,01,0.0035359783,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-01-12,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-01-13,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-01-15,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-01-22,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-01-30,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-02-03,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-02-09,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-02-11,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-02-18,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-02-19,2024,02,0.0069806377,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-02-24,2024,02,0.0703708016,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-02-28,2024,02,0.2261276499,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-03-02,2024,03,0.0169110744,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-03-05,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-03-11,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-03-15,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-03-17,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-03-22,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-03-26,2024,03,2.40902e-05,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-03-29,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-03-31,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-04-04,2024,04,0.0001505638,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-04-07,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-04-17,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-04-22,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-04-28,2024,04,0.0001434519,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-04-29,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-05-04,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-05-14,2024,05,8.47321e-05,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-05-26,2024,05,2.55958e-05,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-05-27,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-06-08,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-06-10,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-06-12,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-06-15,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-06-16,2024,06,0.454957819,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-06-18,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-06-19,2024,06,0.0004627066,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-06-20,2024,06,22.6072905461,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-06-26,2024,06,36.4576166312,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-06-28,2024,06,0.981684173,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-07-07,2024,07,66.7953272037,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-07-08,2024,07,16.6221444847,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-07-20,2024,07,1.3153335523,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-07-25,2024,07,0.0,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-07-26,2024,07,0.6792839681,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-08-01,2024,08,6.0956333747,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-08-04,2024,08,9.140357448,NRSC VIC MODEL
Uttar Pradesh,Gorakhpur,2024-08-05,2024,08,0.1506952142,NRSC VIC MODEL
